city,year,segment,scenario,model,dynamic_slr_cm
Norfolk VA,1981,historical_cmip6,historical,CNRM-ESM2-1,-0.55
Norfolk VA,1982,historical_cmip6,historical,CNRM-ESM2-1,-0.53
Norfolk VA,1983,historical_cmip6,historical,CNRM-ESM2-1,-0.57
Norfolk VA,1984,historical_cmip6,historical,CNRM-ESM2-1,-0.54
Norfolk VA,1985,historical_cmip6,historical,CNRM-ESM2-1,-0.55
Norfolk VA,1986,historical_cmip6,historical,CNRM-ESM2-1,-0.51
Norfolk VA,1987,historical_cmip6,historical,CNRM-ESM2-1,-0.56
Norfolk VA,1988,historical_cmip6,historical,CNRM-ESM2-1,-0.55
Norfolk VA,1989,historical_cmip6,historical,CNRM-ESM2-1,-0.59
Norfolk VA,1990,historical_cmip6,historical,CNRM-ESM2-1,-0.59
Norfolk VA,1991,historical_cmip6,historical,CNRM-ESM2-1,-0.56
Norfolk VA,1992,historical_cmip6,historical,CNRM-ESM2-1,-0.56
Norfolk VA,1993,historical_cmip6,historical,CNRM-ESM2-1,-0.58
Norfolk VA,1994,historical_cmip6,historical,CNRM-ESM2-1,-0.6
Norfolk VA,1995,historical_cmip6,historical,CNRM-ESM2-1,-0.57
Norfolk VA,1996,historical_cmip6,historical,CNRM-ESM2-1,-0.56
Norfolk VA,1997,historical_cmip6,historical,CNRM-ESM2-1,-0.55
Norfolk VA,1998,historical_cmip6,historical,CNRM-ESM2-1,-0.56
Norfolk VA,1999,historical_cmip6,historical,CNRM-ESM2-1,-0.58
Norfolk VA,2000,historical_cmip6,historical,CNRM-ESM2-1,-0.56
Norfolk VA,2001,historical_cmip6,historical,CNRM-ESM2-1,-0.6
Norfolk VA,2002,historical_cmip6,historical,CNRM-ESM2-1,-0.6
Norfolk VA,2003,historical_cmip6,historical,CNRM-ESM2-1,-0.57
Norfolk VA,2004,historical_cmip6,historical,CNRM-ESM2-1,-0.58
Norfolk VA,2005,historical_cmip6,historical,CNRM-ESM2-1,-0.61
Norfolk VA,2006,historical_cmip6,historical,CNRM-ESM2-1,-0.58
Norfolk VA,2007,historical_cmip6,historical,CNRM-ESM2-1,-0.56
Norfolk VA,2008,historical_cmip6,historical,CNRM-ESM2-1,-0.56
Norfolk VA,2009,historical_cmip6,historical,CNRM-ESM2-1,-0.57
Norfolk VA,2010,historical_cmip6,historical,CNRM-ESM2-1,-0.57
Norfolk VA,2011,historical_cmip6,historical,CNRM-ESM2-1,-0.54
Norfolk VA,2012,historical_cmip6,historical,CNRM-ESM2-1,-0.57
Norfolk VA,2013,historical_cmip6,historical,CNRM-ESM2-1,-0.57
Norfolk VA,2014,historical_cmip6,historical,CNRM-ESM2-1,-0.58
New York NY,1850,historical_cmip6,historical,CNRM-ESM2-1,-0.67
New York NY,1851,historical_cmip6,historical,CNRM-ESM2-1,-0.67
New York NY,1852,historical_cmip6,historical,CNRM-ESM2-1,-0.66
New York NY,1853,historical_cmip6,historical,CNRM-ESM2-1,-0.62
New York NY,1854,historical_cmip6,historical,CNRM-ESM2-1,-0.6
New York NY,1855,historical_cmip6,historical,CNRM-ESM2-1,-0.61
New York NY,1856,historical_cmip6,historical,CNRM-ESM2-1,-0.62
New York NY,1857,historical_cmip6,historical,CNRM-ESM2-1,-0.63
New York NY,1858,historical_cmip6,historical,CNRM-ESM2-1,-0.65
New York NY,1859,historical_cmip6,historical,CNRM-ESM2-1,-0.62
New York NY,1860,historical_cmip6,historical,CNRM-ESM2-1,-0.61
New York NY,1861,historical_cmip6,historical,CNRM-ESM2-1,-0.64
New York NY,1862,historical_cmip6,historical,CNRM-ESM2-1,-0.62
New York NY,1863,historical_cmip6,historical,CNRM-ESM2-1,-0.64
New York NY,1864,historical_cmip6,historical,CNRM-ESM2-1,-0.64
New York NY,1865,historical_cmip6,historical,CNRM-ESM2-1,-0.66
New York NY,1866,historical_cmip6,historical,CNRM-ESM2-1,-0.65
New York NY,1867,historical_cmip6,historical,CNRM-ESM2-1,-0.64
New York NY,1868,historical_cmip6,historical,CNRM-ESM2-1,-0.62
New York NY,1869,historical_cmip6,historical,CNRM-ESM2-1,-0.63
New York NY,1870,historical_cmip6,historical,CNRM-ESM2-1,-0.64
New York NY,1871,historical_cmip6,historical,CNRM-ESM2-1,-0.67
New York NY,1872,historical_cmip6,historical,CNRM-ESM2-1,-0.68
New York NY,1873,historical_cmip6,historical,CNRM-ESM2-1,-0.68
New York NY,1874,historical_cmip6,historical,CNRM-ESM2-1,-0.69
New York NY,1875,historical_cmip6,historical,CNRM-ESM2-1,-0.63
New York NY,1876,historical_cmip6,historical,CNRM-ESM2-1,-0.66
New York NY,1877,historical_cmip6,historical,CNRM-ESM2-1,-0.66
New York NY,1878,historical_cmip6,historical,CNRM-ESM2-1,-0.65
New York NY,1879,historical_cmip6,historical,CNRM-ESM2-1,-0.63
New York NY,1880,historical_cmip6,historical,CNRM-ESM2-1,-0.6
New York NY,1881,historical_cmip6,historical,CNRM-ESM2-1,-0.65
New York NY,1882,historical_cmip6,historical,CNRM-ESM2-1,-0.64
New York NY,1883,historical_cmip6,historical,CNRM-ESM2-1,-0.56
New York NY,1884,historical_cmip6,historical,CNRM-ESM2-1,-0.59
New York NY,1885,historical_cmip6,historical,CNRM-ESM2-1,-0.57
New York NY,1886,historical_cmip6,historical,CNRM-ESM2-1,-0.58
New York NY,1887,historical_cmip6,historical,CNRM-ESM2-1,-0.62
New York NY,1888,historical_cmip6,historical,CNRM-ESM2-1,-0.58
New York NY,1889,historical_cmip6,historical,CNRM-ESM2-1,-0.58
New York NY,1890,historical_cmip6,historical,CNRM-ESM2-1,-0.57
New York NY,1891,historical_cmip6,historical,CNRM-ESM2-1,-0.56
New York NY,1892,historical_cmip6,historical,CNRM-ESM2-1,-0.58
New York NY,1893,historical_cmip6,historical,CNRM-ESM2-1,-0.61
New York NY,1894,historical_cmip6,historical,CNRM-ESM2-1,-0.59
New York NY,1895,historical_cmip6,historical,CNRM-ESM2-1,-0.61
New York NY,1896,historical_cmip6,historical,CNRM-ESM2-1,-0.62
New York NY,1897,historical_cmip6,historical,CNRM-ESM2-1,-0.57
New York NY,1898,historical_cmip6,historical,CNRM-ESM2-1,-0.57
New York NY,1899,historical_cmip6,historical,CNRM-ESM2-1,-0.58
New York NY,1900,historical_cmip6,historical,CNRM-ESM2-1,-0.62
New York NY,1901,historical_cmip6,historical,CNRM-ESM2-1,-0.63
New York NY,1902,historical_cmip6,historical,CNRM-ESM2-1,-0.59
New York NY,1903,historical_cmip6,historical,CNRM-ESM2-1,-0.59
New York NY,1904,historical_cmip6,historical,CNRM-ESM2-1,-0.53
New York NY,1905,historical_cmip6,historical,CNRM-ESM2-1,-0.55
New York NY,1906,historical_cmip6,historical,CNRM-ESM2-1,-0.6
New York NY,1907,historical_cmip6,historical,CNRM-ESM2-1,-0.59
New York NY,1908,historical_cmip6,historical,CNRM-ESM2-1,-0.58
New York NY,1909,historical_cmip6,historical,CNRM-ESM2-1,-0.58
New York NY,1910,historical_cmip6,historical,CNRM-ESM2-1,-0.59
New York NY,1911,historical_cmip6,historical,CNRM-ESM2-1,-0.58
New York NY,1912,historical_cmip6,historical,CNRM-ESM2-1,-0.58
New York NY,1913,historical_cmip6,historical,CNRM-ESM2-1,-0.61
New York NY,1914,historical_cmip6,historical,CNRM-ESM2-1,-0.6
New York NY,1915,historical_cmip6,historical,CNRM-ESM2-1,-0.59
New York NY,1916,historical_cmip6,historical,CNRM-ESM2-1,-0.57
New York NY,1917,historical_cmip6,historical,CNRM-ESM2-1,-0.61
New York NY,1918,historical_cmip6,historical,CNRM-ESM2-1,-0.58
New York NY,1919,historical_cmip6,historical,CNRM-ESM2-1,-0.59
New York NY,1920,historical_cmip6,historical,CNRM-ESM2-1,-0.6
New York NY,1921,historical_cmip6,historical,CNRM-ESM2-1,-0.58
New York NY,1922,historical_cmip6,historical,CNRM-ESM2-1,-0.58
New York NY,1923,historical_cmip6,historical,CNRM-ESM2-1,-0.61
New York NY,1924,historical_cmip6,historical,CNRM-ESM2-1,-0.57
New York NY,1925,historical_cmip6,historical,CNRM-ESM2-1,-0.57
New York NY,1926,historical_cmip6,historical,CNRM-ESM2-1,-0.57
New York NY,1927,historical_cmip6,historical,CNRM-ESM2-1,-0.61
New York NY,1928,historical_cmip6,historical,CNRM-ESM2-1,-0.64
New York NY,1929,historical_cmip6,historical,CNRM-ESM2-1,-0.58
New York NY,1930,historical_cmip6,historical,CNRM-ESM2-1,-0.58
New York NY,1931,historical_cmip6,historical,CNRM-ESM2-1,-0.57
New York NY,1932,historical_cmip6,historical,CNRM-ESM2-1,-0.53
New York NY,1933,historical_cmip6,historical,CNRM-ESM2-1,-0.56
New York NY,1934,historical_cmip6,historical,CNRM-ESM2-1,-0.53
New York NY,1935,historical_cmip6,historical,CNRM-ESM2-1,-0.52
New York NY,1936,historical_cmip6,historical,CNRM-ESM2-1,-0.55
New York NY,1937,historical_cmip6,historical,CNRM-ESM2-1,-0.52
New York NY,1938,historical_cmip6,historical,CNRM-ESM2-1,-0.53
New York NY,1939,historical_cmip6,historical,CNRM-ESM2-1,-0.52
New York NY,1940,historical_cmip6,historical,CNRM-ESM2-1,-0.53
New York NY,1941,historical_cmip6,historical,CNRM-ESM2-1,-0.52
New York NY,1942,historical_cmip6,historical,CNRM-ESM2-1,-0.56
New York NY,1943,historical_cmip6,historical,CNRM-ESM2-1,-0.57
New York NY,1944,historical_cmip6,historical,CNRM-ESM2-1,-0.55
New York NY,1945,historical_cmip6,historical,CNRM-ESM2-1,-0.53
New York NY,1946,historical_cmip6,historical,CNRM-ESM2-1,-0.59
New York NY,1947,historical_cmip6,historical,CNRM-ESM2-1,-0.53
New York NY,1948,historical_cmip6,historical,CNRM-ESM2-1,-0.59
New York NY,1949,historical_cmip6,historical,CNRM-ESM2-1,-0.59
New York NY,1950,historical_cmip6,historical,CNRM-ESM2-1,-0.57
New York NY,1951,historical_cmip6,historical,CNRM-ESM2-1,-0.57
New York NY,1952,historical_cmip6,historical,CNRM-ESM2-1,-0.56
New York NY,1953,historical_cmip6,historical,CNRM-ESM2-1,-0.56
New York NY,1954,historical_cmip6,historical,CNRM-ESM2-1,-0.55
New York NY,1955,historical_cmip6,historical,CNRM-ESM2-1,-0.56
New York NY,1956,historical_cmip6,historical,CNRM-ESM2-1,-0.57
New York NY,1957,historical_cmip6,historical,CNRM-ESM2-1,-0.59
New York NY,1958,historical_cmip6,historical,CNRM-ESM2-1,-0.56
New York NY,1959,historical_cmip6,historical,CNRM-ESM2-1,-0.6
New York NY,1960,historical_cmip6,historical,CNRM-ESM2-1,-0.6
New York NY,1961,historical_cmip6,historical,CNRM-ESM2-1,-0.58
New York NY,1962,historical_cmip6,historical,CNRM-ESM2-1,-0.56
New York NY,1963,historical_cmip6,historical,CNRM-ESM2-1,-0.61
New York NY,1964,historical_cmip6,historical,CNRM-ESM2-1,-0.6
New York NY,1965,historical_cmip6,historical,CNRM-ESM2-1,-0.61
New York NY,1966,historical_cmip6,historical,CNRM-ESM2-1,-0.61
New York NY,1967,historical_cmip6,historical,CNRM-ESM2-1,-0.62
New York NY,1968,historical_cmip6,historical,CNRM-ESM2-1,-0.61
New York NY,1969,historical_cmip6,historical,CNRM-ESM2-1,-0.57
New York NY,1970,historical_cmip6,historical,CNRM-ESM2-1,-0.61
New York NY,1971,historical_cmip6,historical,CNRM-ESM2-1,-0.6
New York NY,1972,historical_cmip6,historical,CNRM-ESM2-1,-0.6
New York NY,1973,historical_cmip6,historical,CNRM-ESM2-1,-0.57
New York NY,1974,historical_cmip6,historical,CNRM-ESM2-1,-0.6
New York NY,1975,historical_cmip6,historical,CNRM-ESM2-1,-0.63
New York NY,1976,historical_cmip6,historical,CNRM-ESM2-1,-0.64
New York NY,1977,historical_cmip6,historical,CNRM-ESM2-1,-0.64
New York NY,1978,historical_cmip6,historical,CNRM-ESM2-1,-0.64
New York NY,1979,historical_cmip6,historical,CNRM-ESM2-1,-0.65
New York NY,1980,historical_cmip6,historical,CNRM-ESM2-1,-0.63
New York NY,1981,historical_cmip6,historical,CNRM-ESM2-1,-0.65
New York NY,1982,historical_cmip6,historical,CNRM-ESM2-1,-0.64
New York NY,1983,historical_cmip6,historical,CNRM-ESM2-1,-0.67
New York NY,1984,historical_cmip6,historical,CNRM-ESM2-1,-0.64
New York NY,1985,historical_cmip6,historical,CNRM-ESM2-1,-0.66
New York NY,1986,historical_cmip6,historical,CNRM-ESM2-1,-0.58
New York NY,1987,historical_cmip6,historical,CNRM-ESM2-1,-0.63
New York NY,1988,historical_cmip6,historical,CNRM-ESM2-1,-0.62
New York NY,1989,historical_cmip6,historical,CNRM-ESM2-1,-0.66
New York NY,1990,historical_cmip6,historical,CNRM-ESM2-1,-0.65
New York NY,1991,historical_cmip6,historical,CNRM-ESM2-1,-0.63
New York NY,1992,historical_cmip6,historical,CNRM-ESM2-1,-0.6
New York NY,1993,historical_cmip6,historical,CNRM-ESM2-1,-0.66
New York NY,1994,historical_cmip6,historical,CNRM-ESM2-1,-0.7
New York NY,1995,historical_cmip6,historical,CNRM-ESM2-1,-0.65
New York NY,1996,historical_cmip6,historical,CNRM-ESM2-1,-0.6
New York NY,1997,historical_cmip6,historical,CNRM-ESM2-1,-0.6
New York NY,1998,historical_cmip6,historical,CNRM-ESM2-1,-0.61
New York NY,1999,historical_cmip6,historical,CNRM-ESM2-1,-0.68
New York NY,2000,historical_cmip6,historical,CNRM-ESM2-1,-0.65
New York NY,2001,historical_cmip6,historical,CNRM-ESM2-1,-0.69
New York NY,2002,historical_cmip6,historical,CNRM-ESM2-1,-0.67
New York NY,2003,historical_cmip6,historical,CNRM-ESM2-1,-0.67
New York NY,2004,historical_cmip6,historical,CNRM-ESM2-1,-0.66
New York NY,2005,historical_cmip6,historical,CNRM-ESM2-1,-0.67
New York NY,2006,historical_cmip6,historical,CNRM-ESM2-1,-0.64
New York NY,2007,historical_cmip6,historical,CNRM-ESM2-1,-0.62
New York NY,2008,historical_cmip6,historical,CNRM-ESM2-1,-0.6
New York NY,2009,historical_cmip6,historical,CNRM-ESM2-1,-0.65
New York NY,2010,historical_cmip6,historical,CNRM-ESM2-1,-0.66
New York NY,2011,historical_cmip6,historical,CNRM-ESM2-1,-0.63
New York NY,2012,historical_cmip6,historical,CNRM-ESM2-1,-0.66
New York NY,2013,historical_cmip6,historical,CNRM-ESM2-1,-0.65
New York NY,2014,historical_cmip6,historical,CNRM-ESM2-1,-0.65
Atlantic City NJ,1850,historical_cmip6,historical,CNRM-ESM2-1,-0.66
Atlantic City NJ,1851,historical_cmip6,historical,CNRM-ESM2-1,-0.66
Atlantic City NJ,1852,historical_cmip6,historical,CNRM-ESM2-1,-0.66
Atlantic City NJ,1853,historical_cmip6,historical,CNRM-ESM2-1,-0.63
Atlantic City NJ,1854,historical_cmip6,historical,CNRM-ESM2-1,-0.6
Atlantic City NJ,1855,historical_cmip6,historical,CNRM-ESM2-1,-0.62
Atlantic City NJ,1856,historical_cmip6,historical,CNRM-ESM2-1,-0.63
Atlantic City NJ,1857,historical_cmip6,historical,CNRM-ESM2-1,-0.63
Atlantic City NJ,1858,historical_cmip6,historical,CNRM-ESM2-1,-0.66
Atlantic City NJ,1859,historical_cmip6,historical,CNRM-ESM2-1,-0.62
Atlantic City NJ,1860,historical_cmip6,historical,CNRM-ESM2-1,-0.61
Atlantic City NJ,1861,historical_cmip6,historical,CNRM-ESM2-1,-0.64
Atlantic City NJ,1862,historical_cmip6,historical,CNRM-ESM2-1,-0.62
Atlantic City NJ,1863,historical_cmip6,historical,CNRM-ESM2-1,-0.64
Atlantic City NJ,1864,historical_cmip6,historical,CNRM-ESM2-1,-0.63
Atlantic City NJ,1865,historical_cmip6,historical,CNRM-ESM2-1,-0.65
Atlantic City NJ,1866,historical_cmip6,historical,CNRM-ESM2-1,-0.64
Atlantic City NJ,1867,historical_cmip6,historical,CNRM-ESM2-1,-0.64
Atlantic City NJ,1868,historical_cmip6,historical,CNRM-ESM2-1,-0.62
Atlantic City NJ,1869,historical_cmip6,historical,CNRM-ESM2-1,-0.62
Atlantic City NJ,1870,historical_cmip6,historical,CNRM-ESM2-1,-0.62
Atlantic City NJ,1871,historical_cmip6,historical,CNRM-ESM2-1,-0.66
Atlantic City NJ,1872,historical_cmip6,historical,CNRM-ESM2-1,-0.67
Atlantic City NJ,1873,historical_cmip6,historical,CNRM-ESM2-1,-0.65
Atlantic City NJ,1874,historical_cmip6,historical,CNRM-ESM2-1,-0.68
Atlantic City NJ,1875,historical_cmip6,historical,CNRM-ESM2-1,-0.63
Atlantic City NJ,1876,historical_cmip6,historical,CNRM-ESM2-1,-0.65
Atlantic City NJ,1877,historical_cmip6,historical,CNRM-ESM2-1,-0.65
Atlantic City NJ,1878,historical_cmip6,historical,CNRM-ESM2-1,-0.64
Atlantic City NJ,1879,historical_cmip6,historical,CNRM-ESM2-1,-0.63
Atlantic City NJ,1880,historical_cmip6,historical,CNRM-ESM2-1,-0.6
Atlantic City NJ,1881,historical_cmip6,historical,CNRM-ESM2-1,-0.64
Atlantic City NJ,1882,historical_cmip6,historical,CNRM-ESM2-1,-0.63
Atlantic City NJ,1883,historical_cmip6,historical,CNRM-ESM2-1,-0.57
Atlantic City NJ,1884,historical_cmip6,historical,CNRM-ESM2-1,-0.6
Atlantic City NJ,1885,historical_cmip6,historical,CNRM-ESM2-1,-0.59
Atlantic City NJ,1886,historical_cmip6,historical,CNRM-ESM2-1,-0.59
Atlantic City NJ,1887,historical_cmip6,historical,CNRM-ESM2-1,-0.62
Atlantic City NJ,1888,historical_cmip6,historical,CNRM-ESM2-1,-0.58
Atlantic City NJ,1889,historical_cmip6,historical,CNRM-ESM2-1,-0.57
Atlantic City NJ,1890,historical_cmip6,historical,CNRM-ESM2-1,-0.57
Atlantic City NJ,1891,historical_cmip6,historical,CNRM-ESM2-1,-0.56
Atlantic City NJ,1892,historical_cmip6,historical,CNRM-ESM2-1,-0.58
Atlantic City NJ,1893,historical_cmip6,historical,CNRM-ESM2-1,-0.61
Atlantic City NJ,1894,historical_cmip6,historical,CNRM-ESM2-1,-0.6
Atlantic City NJ,1895,historical_cmip6,historical,CNRM-ESM2-1,-0.61
Atlantic City NJ,1896,historical_cmip6,historical,CNRM-ESM2-1,-0.63
Atlantic City NJ,1897,historical_cmip6,historical,CNRM-ESM2-1,-0.57
Atlantic City NJ,1898,historical_cmip6,historical,CNRM-ESM2-1,-0.57
Atlantic City NJ,1899,historical_cmip6,historical,CNRM-ESM2-1,-0.58
Atlantic City NJ,1900,historical_cmip6,historical,CNRM-ESM2-1,-0.62
Atlantic City NJ,1901,historical_cmip6,historical,CNRM-ESM2-1,-0.62
Atlantic City NJ,1902,historical_cmip6,historical,CNRM-ESM2-1,-0.58
Atlantic City NJ,1903,historical_cmip6,historical,CNRM-ESM2-1,-0.59
Atlantic City NJ,1904,historical_cmip6,historical,CNRM-ESM2-1,-0.54
Atlantic City NJ,1905,historical_cmip6,historical,CNRM-ESM2-1,-0.56
Atlantic City NJ,1906,historical_cmip6,historical,CNRM-ESM2-1,-0.6
Atlantic City NJ,1907,historical_cmip6,historical,CNRM-ESM2-1,-0.59
Atlantic City NJ,1908,historical_cmip6,historical,CNRM-ESM2-1,-0.57
Atlantic City NJ,1909,historical_cmip6,historical,CNRM-ESM2-1,-0.58
Atlantic City NJ,1910,historical_cmip6,historical,CNRM-ESM2-1,-0.58
Atlantic City NJ,1911,historical_cmip6,historical,CNRM-ESM2-1,-0.58
Atlantic City NJ,1912,historical_cmip6,historical,CNRM-ESM2-1,-0.6
Atlantic City NJ,1913,historical_cmip6,historical,CNRM-ESM2-1,-0.61
Atlantic City NJ,1914,historical_cmip6,historical,CNRM-ESM2-1,-0.6
Atlantic City NJ,1915,historical_cmip6,historical,CNRM-ESM2-1,-0.6
Atlantic City NJ,1916,historical_cmip6,historical,CNRM-ESM2-1,-0.57
Atlantic City NJ,1917,historical_cmip6,historical,CNRM-ESM2-1,-0.6
Atlantic City NJ,1918,historical_cmip6,historical,CNRM-ESM2-1,-0.58
Atlantic City NJ,1919,historical_cmip6,historical,CNRM-ESM2-1,-0.6
Atlantic City NJ,1920,historical_cmip6,historical,CNRM-ESM2-1,-0.6
Atlantic City NJ,1921,historical_cmip6,historical,CNRM-ESM2-1,-0.56
Atlantic City NJ,1922,historical_cmip6,historical,CNRM-ESM2-1,-0.57
Atlantic City NJ,1923,historical_cmip6,historical,CNRM-ESM2-1,-0.6
Atlantic City NJ,1924,historical_cmip6,historical,CNRM-ESM2-1,-0.58
Atlantic City NJ,1925,historical_cmip6,historical,CNRM-ESM2-1,-0.56
Atlantic City NJ,1926,historical_cmip6,historical,CNRM-ESM2-1,-0.58
Atlantic City NJ,1927,historical_cmip6,historical,CNRM-ESM2-1,-0.61
Atlantic City NJ,1928,historical_cmip6,historical,CNRM-ESM2-1,-0.62
Atlantic City NJ,1929,historical_cmip6,historical,CNRM-ESM2-1,-0.57
Atlantic City NJ,1930,historical_cmip6,historical,CNRM-ESM2-1,-0.58
Atlantic City NJ,1931,historical_cmip6,historical,CNRM-ESM2-1,-0.57
Atlantic City NJ,1932,historical_cmip6,historical,CNRM-ESM2-1,-0.53
Atlantic City NJ,1933,historical_cmip6,historical,CNRM-ESM2-1,-0.57
Atlantic City NJ,1934,historical_cmip6,historical,CNRM-ESM2-1,-0.54
Atlantic City NJ,1935,historical_cmip6,historical,CNRM-ESM2-1,-0.53
Atlantic City NJ,1936,historical_cmip6,historical,CNRM-ESM2-1,-0.56
Atlantic City NJ,1937,historical_cmip6,historical,CNRM-ESM2-1,-0.52
Atlantic City NJ,1938,historical_cmip6,historical,CNRM-ESM2-1,-0.53
Atlantic City NJ,1939,historical_cmip6,historical,CNRM-ESM2-1,-0.53
Atlantic City NJ,1940,historical_cmip6,historical,CNRM-ESM2-1,-0.55
Atlantic City NJ,1941,historical_cmip6,historical,CNRM-ESM2-1,-0.53
Atlantic City NJ,1942,historical_cmip6,historical,CNRM-ESM2-1,-0.58
Atlantic City NJ,1943,historical_cmip6,historical,CNRM-ESM2-1,-0.57
Atlantic City NJ,1944,historical_cmip6,historical,CNRM-ESM2-1,-0.55
Atlantic City NJ,1945,historical_cmip6,historical,CNRM-ESM2-1,-0.54
Atlantic City NJ,1946,historical_cmip6,historical,CNRM-ESM2-1,-0.58
Atlantic City NJ,1947,historical_cmip6,historical,CNRM-ESM2-1,-0.54
Atlantic City NJ,1948,historical_cmip6,historical,CNRM-ESM2-1,-0.59
Atlantic City NJ,1949,historical_cmip6,historical,CNRM-ESM2-1,-0.58
Atlantic City NJ,1950,historical_cmip6,historical,CNRM-ESM2-1,-0.57
Atlantic City NJ,1951,historical_cmip6,historical,CNRM-ESM2-1,-0.56
Atlantic City NJ,1952,historical_cmip6,historical,CNRM-ESM2-1,-0.56
Atlantic City NJ,1953,historical_cmip6,historical,CNRM-ESM2-1,-0.57
Atlantic City NJ,1954,historical_cmip6,historical,CNRM-ESM2-1,-0.56
Atlantic City NJ,1955,historical_cmip6,historical,CNRM-ESM2-1,-0.57
Atlantic City NJ,1956,historical_cmip6,historical,CNRM-ESM2-1,-0.57
Atlantic City NJ,1957,historical_cmip6,historical,CNRM-ESM2-1,-0.57
Atlantic City NJ,1958,historical_cmip6,historical,CNRM-ESM2-1,-0.55
Atlantic City NJ,1959,historical_cmip6,historical,CNRM-ESM2-1,-0.59
Atlantic City NJ,1960,historical_cmip6,historical,CNRM-ESM2-1,-0.58
Atlantic City NJ,1961,historical_cmip6,historical,CNRM-ESM2-1,-0.57
Atlantic City NJ,1962,historical_cmip6,historical,CNRM-ESM2-1,-0.55
Atlantic City NJ,1963,historical_cmip6,historical,CNRM-ESM2-1,-0.61
Atlantic City NJ,1964,historical_cmip6,historical,CNRM-ESM2-1,-0.59
Atlantic City NJ,1965,historical_cmip6,historical,CNRM-ESM2-1,-0.61
Atlantic City NJ,1966,historical_cmip6,historical,CNRM-ESM2-1,-0.6
Atlantic City NJ,1967,historical_cmip6,historical,CNRM-ESM2-1,-0.62
Atlantic City NJ,1968,historical_cmip6,historical,CNRM-ESM2-1,-0.61
Atlantic City NJ,1969,historical_cmip6,historical,CNRM-ESM2-1,-0.58
Atlantic City NJ,1970,historical_cmip6,historical,CNRM-ESM2-1,-0.61
Atlantic City NJ,1971,historical_cmip6,historical,CNRM-ESM2-1,-0.59
Atlantic City NJ,1972,historical_cmip6,historical,CNRM-ESM2-1,-0.59
Atlantic City NJ,1973,historical_cmip6,historical,CNRM-ESM2-1,-0.58
Atlantic City NJ,1974,historical_cmip6,historical,CNRM-ESM2-1,-0.6
Atlantic City NJ,1975,historical_cmip6,historical,CNRM-ESM2-1,-0.62
Atlantic City NJ,1976,historical_cmip6,historical,CNRM-ESM2-1,-0.63
Atlantic City NJ,1977,historical_cmip6,historical,CNRM-ESM2-1,-0.64
Atlantic City NJ,1978,historical_cmip6,historical,CNRM-ESM2-1,-0.63
Atlantic City NJ,1979,historical_cmip6,historical,CNRM-ESM2-1,-0.63
Atlantic City NJ,1980,historical_cmip6,historical,CNRM-ESM2-1,-0.62
Atlantic City NJ,1981,historical_cmip6,historical,CNRM-ESM2-1,-0.63
Atlantic City NJ,1982,historical_cmip6,historical,CNRM-ESM2-1,-0.62
Atlantic City NJ,1983,historical_cmip6,historical,CNRM-ESM2-1,-0.66
Atlantic City NJ,1984,historical_cmip6,historical,CNRM-ESM2-1,-0.63
Atlantic City NJ,1985,historical_cmip6,historical,CNRM-ESM2-1,-0.64
Atlantic City NJ,1986,historical_cmip6,historical,CNRM-ESM2-1,-0.58
Atlantic City NJ,1987,historical_cmip6,historical,CNRM-ESM2-1,-0.62
Atlantic City NJ,1988,historical_cmip6,historical,CNRM-ESM2-1,-0.62
Atlantic City NJ,1989,historical_cmip6,historical,CNRM-ESM2-1,-0.66
Atlantic City NJ,1990,historical_cmip6,historical,CNRM-ESM2-1,-0.66
Atlantic City NJ,1991,historical_cmip6,historical,CNRM-ESM2-1,-0.63
Atlantic City NJ,1992,historical_cmip6,historical,CNRM-ESM2-1,-0.6
Atlantic City NJ,1993,historical_cmip6,historical,CNRM-ESM2-1,-0.65
Atlantic City NJ,1994,historical_cmip6,historical,CNRM-ESM2-1,-0.69
Atlantic City NJ,1995,historical_cmip6,historical,CNRM-ESM2-1,-0.64
Atlantic City NJ,1996,historical_cmip6,historical,CNRM-ESM2-1,-0.61
Atlantic City NJ,1997,historical_cmip6,historical,CNRM-ESM2-1,-0.6
Atlantic City NJ,1998,historical_cmip6,historical,CNRM-ESM2-1,-0.62
Atlantic City NJ,1999,historical_cmip6,historical,CNRM-ESM2-1,-0.67
Atlantic City NJ,2000,historical_cmip6,historical,CNRM-ESM2-1,-0.63
Atlantic City NJ,2001,historical_cmip6,historical,CNRM-ESM2-1,-0.69
Atlantic City NJ,2002,historical_cmip6,historical,CNRM-ESM2-1,-0.66
Atlantic City NJ,2003,historical_cmip6,historical,CNRM-ESM2-1,-0.66
Atlantic City NJ,2004,historical_cmip6,historical,CNRM-ESM2-1,-0.65
Atlantic City NJ,2005,historical_cmip6,historical,CNRM-ESM2-1,-0.68
Atlantic City NJ,2006,historical_cmip6,historical,CNRM-ESM2-1,-0.65
Atlantic City NJ,2007,historical_cmip6,historical,CNRM-ESM2-1,-0.62
Atlantic City NJ,2008,historical_cmip6,historical,CNRM-ESM2-1,-0.61
Atlantic City NJ,2009,historical_cmip6,historical,CNRM-ESM2-1,-0.65
Atlantic City NJ,2010,historical_cmip6,historical,CNRM-ESM2-1,-0.65
Atlantic City NJ,2011,historical_cmip6,historical,CNRM-ESM2-1,-0.62
Atlantic City NJ,2012,historical_cmip6,historical,CNRM-ESM2-1,-0.65
